month,smtp,ssh,ftp,tds,mysql,mongodb,postgresql,sftp,http
2017/11/23 14:00,0.04 ,15136.46 ,4549.47 ,2975.78 ,6008.62 ,2632.45 ,2689.84 ,4349.20 ,7181.46 
2017/11/23 15:00,0.04 ,16528.82 ,2260.66 ,3376.46 ,3233.40 ,2746.94 ,4292.02 ,5493.69 ,6973.44 
2017/11/23 16:00,0.04 ,14669.28 ,4005.91 ,1917.22 ,3548.14 ,4663.92 ,4177.48 ,2518.07 ,6854.24 
2017/11/23 17:00,0.03 ,13877.67 ,2775.54 ,4034.56 ,5379.35 ,3405.10 ,3605.32 ,2546.66 ,6756.52 
2017/11/23 18:00,0.02 ,14459.48 ,3176.14 ,2546.76 ,2632.55 ,4291.94 ,5178.98 ,3691.13 ,5130.85 
2017/11/23 19:00,0.02 ,7601.69 ,2403.62 ,1859.86 ,1602.33 ,2231.88 ,2031.56 ,1716.79 ,3124.36 
2017/11/23 20:00,0.01 ,3490.78 ,600.95 ,200.33 ,1230.44 ,686.75 ,600.88 ,1716.73 ,1159.88 
2017/11/23 21:00,0.00 ,1659.52 ,0.01 ,171.69 ,314.75 ,85.85 ,228.90 ,143.09 ,297.64 
2017/11/23 22:00,0.00 ,133.52 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,38.30 
2017/11/24 2:00,0.03 ,0.03 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2017/11/24 3:00,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2017/11/24 4:00,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2017/11/24 7:00,0.00 ,724.88 ,286.16 ,0.05 ,171.69 ,143.07 ,0.02 ,143.09 ,0.00 
2017/11/24 8:00,0.00 ,9251.61 ,2546.54 ,1859.95 ,2174.70 ,1402.05 ,2031.67 ,1430.79 ,0.00 
2017/11/24 9:00,0.02 ,17101.36 ,4034.49 ,1860.08 ,4320.70 ,5007.49 ,2718.42 ,3634.20 ,183.13 
2017/11/24 10:00,0.11 ,2289.05 ,515.06 ,314.77 ,343.40 ,228.89 ,486.41 ,600.90 ,2834.78 
2017/11/24 11:00,0.09 ,27974.51 ,7410.81 ,10186.24 ,6838.53 ,6924.57 ,6495.38 ,7325.18 ,11745.53 
2017/11/24 12:00,0.04 ,15012.58 ,2460.95 ,3834.27 ,2603.94 ,2746.99 ,3061.69 ,2604.03 ,8872.49 
2017/11/24 13:00,0.01 ,4234.72 ,1459.22 ,1030.07 ,772.57 ,743.96 ,457.79 ,343.41 ,4317.76 
2017/11/24 14:00,0.04 ,15432.23 ,2804.15 ,3691.17 ,2861.35 ,3719.79 ,3347.78 ,4206.10 ,7498.37 
2017/11/24 15:00,0.04 ,17616.24 ,2489.49 ,3261.98 ,3233.27 ,4864.23 ,4120.21 ,3290.64 ,6672.49 
2017/11/24 16:00,0.04 ,17692.67 ,3605.29 ,2918.71 ,3548.13 ,5064.61 ,2432.24 ,4377.77 ,6400.92 
2017/11/24 17:00,0.04 ,13162.43 ,4320.57 ,2947.39 ,3862.81 ,2975.83 ,2632.62 ,4063.22 ,6319.12 
2017/11/24 18:00,0.02 ,13591.26 ,2260.47 ,2003.15 ,3004.41 ,2375.01 ,3233.39 ,3033.07 ,5256.99 
2017/11/24 19:00,0.01 ,4692.62 ,1888.48 ,1630.98 ,2002.90 ,572.34 ,1745.39 ,314.80 ,2538.65 
2017/11/24 20:00,0.00 ,2794.61 ,572.30 ,1659.54 ,801.17 ,1831.19 ,801.20 ,314.81 ,1290.25 
2017/11/24 21:00,0.00 ,1487.85 ,0.03 ,801.19 ,85.86 ,171.68 ,371.98 ,57.26 ,446.36 
2017/11/24 22:00,0.00 ,114.45 ,0.00 ,0.00 ,0.00 ,257.50 ,457.78 ,0.00 ,22.26 
2017/11/25 3:00,0.33 ,1.87 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2017/11/25 4:00,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2017/11/25 7:00,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,143.07 ,0.00 
2017/11/25 8:00,0.00 ,915.57 ,228.89 ,371.95 ,0.00 ,0.01 ,0.02 ,0.00 ,0.00 
2017/11/25 9:00,0.01 ,1421.14 ,57.24 ,286.13 ,457.83 ,371.95 ,457.78 ,200.29 ,88.18 
2017/11/25 10:00,0.01 ,38.16 ,0.00 ,0.00 ,0.00 ,0.00 ,57.24 ,0.00 ,557.75 
2017/11/25 11:00,0.01 ,1554.67 ,400.55 ,85.85 ,1201.72 ,171.73 ,143.10 ,772.53 ,954.20 
2017/11/25 12:00,0.01 ,791.64 ,200.31 ,429.20 ,0.02 ,228.89 ,0.01 ,0.00 ,999.45 
2017/11/25 13:00,0.00 ,343.36 ,0.00 ,200.29 ,57.24 ,0.00 ,114.45 ,143.08 ,526.92 
2017/11/25 14:00,0.01 ,515.07 ,314.77 ,0.01 ,0.00 ,143.06 ,0.03 ,0.01 ,755.56 
2017/11/25 15:00,0.01 ,438.73 ,257.51 ,0.02 ,57.23 ,143.06 ,85.86 ,0.00 ,817.96 
2017/11/25 16:00,0.01 ,1392.48 ,286.13 ,343.34 ,85.85 ,972.80 ,314.75 ,200.30 ,761.23 
2017/11/25 17:00,0.01 ,810.70 ,85.85 ,28.63 ,228.93 ,0.00 ,0.00 ,314.76 ,555.70 
2017/11/25 18:00,0.00 ,248.02 ,0.00 ,57.23 ,0.00 ,85.87 ,0.00 ,143.06 ,447.03 
2017/11/25 19:00,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,858.35 ,0.00 ,146.92 
2017/11/25 20:00,0.00 ,152.61 ,0.01 ,0.00 ,0.00 ,0.01 ,257.53 ,0.00 ,147.15 
2017/11/25 21:00,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,22.46 
2017/11/26 2:00,0.03 ,0.04 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2017/11/26 7:00,0.00 ,0.01 ,0.00 ,0.00 ,0.00 ,600.84 ,0.00 ,429.17 ,0.00 
2017/11/26 8:00,0.00 ,305.21 ,143.09 ,343.34 ,28.63 ,0.01 ,0.00 ,0.00 ,0.00 
2017/11/26 9:00,0.01 ,734.42 ,85.88 ,200.31 ,486.43 ,486.40 ,85.84 ,0.00 ,144.16 
2017/11/26 10:00,0.01 ,257.51 ,0.00 ,0.00 ,57.22 ,0.00 ,0.00 ,0.00 ,548.48 
2017/11/26 11:00,0.01 ,1554.65 ,0.03 ,314.75 ,371.96 ,257.51 ,257.52 ,114.47 ,997.23 
2017/11/26 12:00,0.01 ,991.93 ,371.95 ,114.49 ,429.19 ,28.63 ,0.03 ,0.01 ,817.23 
2017/11/26 13:00,0.00 ,305.21 ,0.00 ,0.00 ,0.02 ,0.01 ,0.00 ,515.00 ,412.80 
2017/11/26 14:00,0.01 ,591.33 ,0.01 ,0.01 ,0.00 ,228.90 ,429.17 ,314.73 ,674.99 
2017/11/26 15:00,0.01 ,410.15 ,0.00 ,143.07 ,515.01 ,28.63 ,0.00 ,85.85 ,578.83 
2017/11/26 16:00,0.01 ,639.05 ,0.01 ,0.00 ,85.86 ,286.15 ,114.45 ,200.30 ,661.11 
2017/11/26 17:00,0.01 ,629.48 ,0.01 ,114.46 ,0.00 ,0.01 ,400.58 ,343.35 ,728.93 
2017/11/26 18:00,0.00 ,343.35 ,0.00 ,0.02 ,0.00 ,0.00 ,28.61 ,0.02 ,380.32 
2017/11/26 19:00,0.00 ,286.12 ,0.00 ,0.00 ,0.00 ,0.01 ,343.34 ,0.00 ,170.10 
2017/11/26 20:00,0.00 ,0.00 ,572.22 ,0.00 ,228.90 ,0.00 ,0.00 ,0.00 ,61.10 
2017/11/26 21:00,0.00 ,95.38 ,0.00 ,0.02 ,0.00 ,400.56 ,0.00 ,0.00 ,32.68 
2017/11/27 2:00,0.03 ,0.02 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2017/11/27 7:00,0.00 ,705.79 ,171.68 ,0.03 ,0.05 ,171.69 ,0.02 ,314.74 ,0.00 
2017/11/27 8:00,0.00 ,8650.78 ,2346.33 ,1201.87 ,2403.52 ,2460.69 ,1888.52 ,3061.53 ,0.00 
2017/11/27 9:00,0.02 ,19151.84 ,4149.01 ,3748.47 ,4921.57 ,4349.36 ,3777.10 ,4292.17 ,224.39 
2017/11/27 10:00,0.11 ,2994.77 ,228.90 ,772.55 ,486.41 ,715.35 ,429.22 ,200.29 ,2873.38 
2017/11/27 11:00,0.09 ,28775.62 ,5007.39 ,5465.22 ,8412.32 ,9099.11 ,4750.06 ,8784.40 ,11255.34 
2017/11/27 12:00,0.05 ,15126.95 ,2260.58 ,4234.75 ,4120.34 ,3233.39 ,3176.14 ,6809.81 ,8833.85 
2017/11/27 13:00,0.01 ,3338.27 ,915.62 ,572.29 ,1173.12 ,915.66 ,1402.03 ,972.83 ,4492.13 
2017/11/27 14:00,0.04 ,15766.16 ,4520.96 ,4692.55 ,4549.44 ,4120.40 ,3118.92 ,3576.74 ,6458.15 
2017/11/27 15:00,0.03 ,17654.31 ,2975.86 ,6037.26 ,2775.52 ,4177.48 ,3176.14 ,3519.40 ,6421.78 
2017/11/27 16:00,0.04 ,13992.05 ,3891.46 ,4377.92 ,3576.66 ,3033.13 ,5121.74 ,2832.79 ,6145.48 
2017/11/27 17:00,0.03 ,12237.18 ,1745.59 ,2775.74 ,2546.73 ,4549.52 ,2174.67 ,4091.74 ,6201.12 
2017/11/27 18:00,0.03 ,12198.80 ,2632.39 ,3004.50 ,4549.54 ,2890.03 ,1888.58 ,1631.14 ,4799.41 
2017/11/27 19:00,0.01 ,6752.84 ,1688.32 ,2746.96 ,1287.70 ,1316.30 ,1001.49 ,2947.07 ,2963.47 
2017/11/27 20:00,0.01 ,3719.83 ,1917.03 ,486.45 ,400.63 ,343.37 ,915.64 ,1230.36 ,1104.41 
2017/11/27 21:00,0.00 ,1306.65 ,343.35 ,228.96 ,200.29 ,28.63 ,28.67 ,143.05 ,308.99 
2017/11/27 22:00,0.00 ,0.01 ,0.01 ,0.00 ,0.01 ,0.00 ,0.02 ,0.00 ,69.90 
2017/11/28 2:00,0.03 ,0.04 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2017/11/28 3:00,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2017/11/28 4:00,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2017/11/28 7:00,0.00 ,1821.70 ,429.18 ,572.27 ,0.02 ,371.96 ,658.09 ,0.01 ,0.00 
2017/11/28 8:00,0.00 ,7468.15 ,2088.84 ,1230.49 ,400.67 ,2031.61 ,2975.74 ,3805.54 ,0.00 
2017/11/28 9:00,0.02 ,13076.59 ,2861.50 ,5236.34 ,6066.09 ,4921.60 ,3204.85 ,4235.00 ,182.95 
2017/11/28 10:00,0.11 ,2002.91 ,0.01 ,314.77 ,228.90 ,114.46 ,686.69 ,371.96 ,2738.49 
2017/11/28 11:00,0.09 ,30883.37 ,6695.68 ,8727.03 ,7983.29 ,8212.01 ,6037.67 ,7725.69 ,11278.41 
2017/11/28 12:00,0.04 ,14564.36 ,3920.07 ,3805.77 ,4864.40 ,2947.28 ,2575.31 ,3147.59 ,8257.02 
2017/11/28 13:00,0.01 ,3719.74 ,801.19 ,772.61 ,1402.03 ,600.88 ,1602.31 ,171.75 ,4732.22 
2017/11/28 14:00,0.04 ,14955.15 ,5035.84 ,3462.25 ,3118.82 ,3805.53 ,2460.72 ,4921.40 ,6747.86 
2017/11/28 15:00,0.04 ,14983.84 ,2432.21 ,4320.65 ,4778.45 ,4435.18 ,3147.53 ,4549.49 ,6666.18 
2017/11/28 16:00,0.03 ,16395.41 ,2546.65 ,4234.69 ,4177.55 ,3376.37 ,2661.17 ,3462.31 ,6565.64 
2017/11/28 17:00,0.03 ,14097.06 ,3748.41 ,3920.09 ,3519.56 ,3576.82 ,3004.49 ,3748.38 ,6367.70 
2017/11/28 18:00,0.02 ,12332.49 ,2432.30 ,5179.06 ,2432.21 ,1888.61 ,3462.23 ,4091.82 ,6013.05 
2017/11/28 19:00,0.01 ,7420.50 ,2460.74 ,2689.66 ,1430.76 ,2003.03 ,1259.03 ,1573.76 ,2938.34 
2017/11/28 20:00,0.01 ,4063.09 ,772.58 ,257.53 ,1430.68 ,1001.50 ,1259.01 ,743.93 ,1473.29 
2017/11/28 21:00,0.00 ,1640.52 ,400.61 ,400.59 ,0.00 ,572.28 ,228.91 ,829.77 ,521.05 
2017/11/28 22:00,0.00 ,515.02 ,0.00 ,114.46 ,486.42 ,57.23 ,0.00 ,0.02 ,74.10 
2017/11/29 2:00,0.03 ,0.04 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2017/11/29 3:00,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2017/11/29 4:00,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2017/11/29 7:00,0.00 ,619.98 ,286.14 ,286.14 ,200.34 ,114.47 ,28.64 ,200.30 ,0.00 
2017/11/29 8:00,0.00 ,7801.90 ,1459.31 ,1859.85 ,1802.66 ,2317.66 ,2145.99 ,3605.32 ,0.00 
2017/11/29 9:00,0.02 ,18160.08 ,3004.52 ,4349.30 ,3462.37 ,3748.40 ,4091.86 ,5035.97 ,198.33 
2017/11/29 10:00,0.11 ,572.31 ,200.29 ,257.51 ,486.39 ,143.08 ,314.77 ,543.65 ,2485.84 
2017/11/29 11:00,0.09 ,32142.58 ,7210.55 ,7382.43 ,6495.22 ,8297.79 ,7267.82 ,5608.32 ,11612.28 
2017/11/29 12:00,0.04 ,14774.06 ,3376.44 ,2746.92 ,4864.28 ,3605.36 ,2890.01 ,3061.68 ,8751.28 
2017/11/29 13:00,0.01 ,4940.47 ,743.93 ,1344.80 ,1402.03 ,457.82 ,400.61 ,1087.28 ,4122.88 
2017/11/29 14:00,0.03 ,13057.30 ,4578.07 ,4635.33 ,2117.46 ,5121.76 ,3948.66 ,3834.19 ,6781.75 
2017/11/29 15:00,0.04 ,16977.45 ,5922.95 ,3118.92 ,3061.83 ,3662.53 ,4005.90 ,3404.95 ,6615.94 
2017/11/29 16:00,0.03 ,13686.77 ,2861.43 ,4864.18 ,3347.79 ,2031.65 ,3719.72 ,2975.87 ,6569.46 
2017/11/29 17:00,0.04 ,14631.26 ,1831.35 ,3920.08 ,4206.15 ,6180.52 ,3805.70 ,3748.34 ,5871.96 
2017/11/29 18:00,0.02 ,11378.55 ,3462.31 ,5093.08 ,2203.26 ,2231.87 ,1116.05 ,2746.96 ,4979.70 
2017/11/29 19:00,0.01 ,7620.77 ,1115.95 ,1716.85 ,2174.60 ,2432.17 ,1259.01 ,1373.49 ,2766.66 
2017/11/29 20:00,0.00 ,2422.62 ,629.52 ,429.23 ,801.19 ,2002.89 ,743.97 ,343.39 ,1132.03 
2017/11/29 21:00,0.00 ,772.57 ,0.02 ,228.89 ,171.68 ,228.90 ,0.01 ,801.14 ,579.18 
2017/11/29 22:00,0.00 ,247.98 ,200.28 ,0.00 ,0.00 ,0.00 ,0.00 ,0.01 ,131.21 
2017/11/30 2:00,0.03 ,0.03 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2017/11/30 3:00,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2017/11/30 4:00,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2017/11/30 7:00,0.00 ,1087.31 ,572.27 ,200.29 ,143.07 ,0.01 ,0.02 ,57.24 ,0.00 
2017/11/30 8:00,0.00 ,8402.88 ,1659.67 ,1745.44 ,1659.65 ,1974.37 ,2489.42 ,1545.17 ,0.00 
2017/11/30 9:00,0.02 ,18207.64 ,5779.93 ,4721.32 ,3290.64 ,3347.89 ,3290.61 ,4492.39 ,250.56 
2017/11/30 10:00,0.11 ,1201.81 ,429.22 ,171.71 ,515.04 ,57.28 ,629.54 ,944.28 ,2614.97 
2017/11/30 11:00,0.08 ,29328.91 ,7554.04 ,8069.10 ,10043.05 ,9585.48 ,5007.37 ,8154.81 ,10876.90 
2017/11/30 12:00,0.05 ,13534.12 ,3347.84 ,3519.51 ,3605.34 ,3090.34 ,3433.57 ,3776.98 ,9284.60 
2017/11/30 13:00,0.01 ,3481.25 ,1173.13 ,1430.61 ,1287.60 ,801.23 ,1230.35 ,972.82 ,4310.89 
2017/11/30 14:00,0.03 ,12561.33 ,2861.48 ,4635.27 ,4034.47 ,4578.09 ,1316.33 ,4291.99 ,6453.10 
2017/11/30 15:00,0.03 ,14936.13 ,2203.30 ,3920.15 ,4692.58 ,2775.55 ,4063.08 ,3004.42 ,6528.88 
2017/11/30 16:00,0.03 ,16032.94 ,3261.94 ,3662.54 ,3920.04 ,3118.96 ,3462.21 ,3862.73 ,6435.14 
2017/11/30 17:00,0.03 ,14716.83 ,2231.90 ,3862.93 ,2317.58 ,4148.95 ,3376.31 ,3805.64 ,6709.63 
2017/11/30 18:00,0.02 ,11969.89 ,2775.60 ,2918.69 ,4749.90 ,2060.29 ,2088.84 ,3462.28 ,5384.24 
2017/11/30 19:00,0.02 ,7182.07 ,1259.08 ,1745.45 ,1945.68 ,1516.60 ,1373.47 ,1745.49 ,2754.84 
2017/11/30 20:00,0.01 ,2985.39 ,715.34 ,858.43 ,1258.96 ,600.96 ,1087.28 ,572.26 ,1199.66 
2017/11/30 21:00,0.00 ,1640.48 ,28.63 ,0.04 ,85.88 ,715.34 ,0.00 ,228.91 ,388.01 
2017/11/30 22:00,0.00 ,247.99 ,0.01 ,200.29 ,0.02 ,143.07 ,0.00 ,0.00 ,82.87 
